# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# TG       = Etmaalgemiddelde temperatuur (in 0.1 graden Celsius); 
# 
# STN,YYYYMMDD,   TG
# 
  260,19140130,   47
  260,19140131,   41
  260,19140201,   64
  260,19140202,   35
  260,19140203,   33
  260,19140204,   36
  260,19140205,   24
  260,19140206,   27
  260,19140207,   61
  260,19140208,   94
  260,19140209,   83
  260,19140210,   82
  260,19140211,   82
  260,19140212,   83
  260,19140213,   60
  260,19140214,   92
  260,19140215,  115
  260,19140216,   63
  260,19140217,   52
  260,19140218,   47
  260,19140219,   36
  260,19140220,   64
  260,19140221,   79
  260,19140222,   80
  260,19140223,   51
  260,19140224,   46
  260,19140225,   44
  260,19140226,   31
  260,19140227,   23
  260,19140228,   16
  260,19140301,   36
  260,19140302,   28
  260,19140303,   44
  260,19140304,   72
  260,19140305,   85
  260,19140306,   91
  260,19140307,   58
  260,19140308,   72
  260,19140309,   87
  260,19140310,   47
  260,19140311,   23
  260,19140312,   40
  260,19140313,   77
  260,19140314,   97
  260,19140315,   81
  260,19140316,   70
  260,19140317,   48
  260,19140318,   44
  260,19140319,   44
  260,19140320,   59
  260,19140321,   49
  260,19140322,   50
  260,19140323,   57
  260,19140324,   61
  260,19140325,   57
  260,19140326,   35
  260,19140327,   41
  260,19140328,   50
  260,19140329,   52
  260,19140330,   95
  260,19140331,  122
  260,19140401,  118
  260,19140402,   97
  260,19140403,   77
  260,19140404,   67
  260,19140405,   85
  260,19140406,   93
  260,19140407,   74
  260,19140408,   79
  260,19140409,   93
  260,19140410,  107
  260,19140411,  118
  260,19140412,   97
  260,19140413,  117
  260,19140414,   90
  260,19140415,   64
  260,19140416,   85
  260,19140417,   99
  260,19140418,  112
  260,19140419,  134
  260,19140420,  139
  260,19140421,  152
  260,19140422,  132
  260,19140423,   92
  260,19140424,   88
  260,19140425,   85
  260,19140426,   77
  260,19140427,   89
  260,19140428,  103
  260,19140429,  143
  260,19140430,   93
  260,19140501,   67
  260,19140502,   66
  260,19140503,  106
  260,19140504,  126
  260,19140505,  118
  260,19140506,  113
  260,19140507,  109
  260,19140508,  112
  260,19140509,   83
  260,19140510,   80
  260,19140511,   91
  260,19140512,   69
  260,19140513,   78
  260,19140514,  106
  260,19140515,  121
  260,19140516,  135
  260,19140517,  145
  260,19140518,  159
  260,19140519,  155
  260,19140520,  143
  260,19140521,  161
  260,19140522,  185
  260,19140523,  172
  260,19140524,  103
  260,19140525,   83
  260,19140526,   98
  260,19140527,  100
  260,19140528,   89
  260,19140529,  104
  260,19140530,  129
  260,19140531,  125
  260,19140601,  110
  260,19140602,  107
  260,19140603,  102
  260,19140604,  113
  260,19140605,  101
  260,19140606,  101
  260,19140607,   87
  260,19140608,   92
  260,19140609,   96
  260,19140610,  137
  260,19140611,  145
  260,19140612,  166
  260,19140613,  191
  260,19140614,  196
  260,19140615,  183
  260,19140616,  145
  260,19140617,  142
  260,19140618,  139
  260,19140619,  159
  260,19140620,  177
  260,19140621,  168
  260,19140622,  126
  260,19140623,  128
  260,19140624,  131
  260,19140625,  131
  260,19140626,  145
  260,19140627,  162
  260,19140628,  155
  260,19140629,  170
  260,19140630,  186
  260,19140701,  221
  260,19140702,  224
  260,19140703,  190
  260,19140704,  154
  260,19140705,  155
  260,19140706,  149
  260,19140707,  135
  260,19140708,  155
  260,19140709,  164
  260,19140710,  180
  260,19140711,  206
  260,19140712,  212
  260,19140713,  211
  260,19140714,  201
  260,19140715,  188
  260,19140716,  163
  260,19140717,  160
  260,19140718,  178
  260,19140719,  189
  260,19140720,  221
  260,19140721,  212
  260,19140722,  197
  260,19140723,  156
  260,19140724,  148
  260,19140725,  133
  260,19140726,  124
  260,19140727,  123
  260,19140728,  146
  260,19140729,  147
  260,19140730,  152
  260,19140731,  164
  260,19140801,  188
  260,19140802,  176
  260,19140803,  162
  260,19140804,  155
  260,19140805,  156
  260,19140806,  164
  260,19140807,  146
  260,19140808,  156
  260,19140809,  185
  260,19140810,  201
  260,19140811,  178
  260,19140812,  175
  260,19140813,  176
  260,19140814,  164
  260,19140815,  152
  260,19140816,  169
  260,19140817,  173
  260,19140818,  150
  260,19140819,  154
  260,19140820,  159
  260,19140821,  164
  260,19140822,  159
  260,19140823,  154
  260,19140824,  196
  260,19140825,  189
  260,19140826,  166
  260,19140827,  158
  260,19140828,  182
  260,19140829,  180
  260,19140830,  174
  260,19140831,  167
  260,19140901,  156
  260,19140902,  152
  260,19140903,  162
  260,19140904,  144
  260,19140905,  141
  260,19140906,  155
  260,19140907,  161
  260,19140908,  175
  260,19140909,  179
  260,19140910,  177
  260,19140911,  153
  260,19140912,  126
  260,19140913,  112
  260,19140914,  142
  260,19140915,  133
  260,19140916,  131
  260,19140917,  134
  260,19140918,  127
  260,19140919,  112
  260,19140920,   95
  260,19140921,  121
  260,19140922,  116
  260,19140923,  116
  260,19140924,  116
  260,19140925,  113
  260,19140926,  118
  260,19140927,  126
  260,19140928,  125
  260,19140929,  105
  260,19140930,  103
  260,19141001,  119
  260,19141002,  110
  260,19141003,  112
  260,19141004,  115
  260,19141005,  105
  260,19141006,  100
  260,19141007,   79
  260,19141008,  100
  260,19141009,  101
  260,19141010,   99
  260,19141011,   76
  260,19141012,   75
  260,19141013,   93
  260,19141014,  128
  260,19141015,  117
  260,19141016,   85
  260,19141017,   98
  260,19141018,   97
  260,19141019,  101
  260,19141020,   92
  260,19141021,   88
  260,19141022,  105
  260,19141023,  113
  260,19141024,  107
  260,19141025,  122
  260,19141026,  120
  260,19141027,  100
  260,19141028,   74
  260,19141029,   84
  260,19141030,   85
  260,19141031,   84
  260,19141101,   80
  260,19141102,   90
  260,19141103,  104
  260,19141104,   84
  260,19141105,   88
  260,19141106,   66
  260,19141107,   79
  260,19141108,   81
  260,19141109,   92
  260,19141110,   84
  260,19141111,   95
  260,19141112,   65
  260,19141113,   77
  260,19141114,   49
  260,19141115,   23
  260,19141116,   41
  260,19141117,   20
  260,19141118,    3
  260,19141119,   -7
  260,19141120,  -17
  260,19141121,  -16
  260,19141122,  -22
  260,19141123,  -15
  260,19141124,   19
  260,19141125,   19
  260,19141126,   36
  260,19141127,   66
  260,19141128,   59
  260,19141129,   80
  260,19141130,   92
  260,19141201,  101
  260,19141202,   74
  260,19141203,   82
  260,19141204,   68
  260,19141205,   46
  260,19141206,   39
  260,19141207,  111
  260,19141208,   87
  260,19141209,   70
  260,19141210,   69
  260,19141211,   56
  260,19141212,   42
  260,19141213,   65
  260,19141214,   78
  260,19141215,   67
  260,19141216,   67
  260,19141217,   56
  260,19141218,   51
  260,19141219,   65
  260,19141220,   35
  260,19141221,   28
  260,19141222,   20
  260,19141223,    4
  260,19141224,    6
  260,19141225,  -29
  260,19141226,  -12
  260,19141227,   21
  260,19141228,   72
  260,19141229,   46
  260,19141230,   17
  260,19141231,   22
  260,19150101,   37
  260,19150102,   58
  260,19150103,   47
  260,19150104,   40
  260,19150105,   34
  260,19150106,   58
  260,19150107,   78
  260,19150108,   58
  260,19150109,   39
  260,19150110,   35
  260,19150111,   58
  260,19150112,   43
  260,19150113,   33
  260,19150114,   86
  260,19150115,   86
  260,19150116,   62
  260,19150117,   27
  260,19150118,    4
  260,19150119,   10
  260,19150120,   34
  260,19150121,   32
  260,19150122,   19
  260,19150123,    7
  260,19150124,   13
  260,19150125,    8
  260,19150126,   13
  260,19150127,   -1
  260,19150128,  -29
  260,19150129,   -1
  260,19150130,    7
  260,19150131,   11
  260,19150201,   13
  260,19150202,   26
  260,19150203,   56
  260,19150204,   46
  260,19150205,   38
  260,19150206,   12
  260,19150207,    3
  260,19150208,   58
  260,19150209,   48
  260,19150210,   31
  260,19150211,   28
  260,19150212,   24
  260,19150213,   35
  260,19150214,   52
  260,19150215,   41
  260,19150216,   29
  260,19150217,   22
  260,19150218,   62
  260,19150219,   67
  260,19150220,   45
  260,19150221,   32
  260,19150222,    9
  260,19150223,    4
  260,19150224,   29
  260,19150225,   16
  260,19150226,    3
  260,19150227,   13
  260,19150228,   40
  260,19150301,   23
  260,19150302,   34
  260,19150303,   31
  260,19150304,   68
  260,19150305,   83
  260,19150306,   78
  260,19150307,   35
  260,19150308,   -2
  260,19150309,   -4
  260,19150310,   35
  260,19150311,   44
  260,19150312,   59
  260,19150313,   68
  260,19150314,   73
  260,19150315,   71
  260,19150316,   68
  260,19150317,   38
  260,19150318,   30
  260,19150319,    0
  260,19150320,   16
  260,19150321,   56
  260,19150322,   68
  260,19150323,   90
  260,19150324,  112
  260,19150325,   56
  260,19150326,   17
  260,19150327,    7
  260,19150328,    0
  260,19150329,   -6
  260,19150330,    8
  260,19150331,   28
  260,19150401,   37
  260,19150402,   54
  260,19150403,   80
  260,19150404,   83
  260,19150405,   73
  260,19150406,   72
  260,19150407,   71
  260,19150408,   70
  260,19150409,   59
  260,19150410,   58
  260,19150411,   62
  260,19150412,   48
  260,19150413,   62
  260,19150414,   57
  260,19150415,   67
  260,19150416,   96
  260,19150417,   79
  260,19150418,   61
  260,19150419,   76
  260,19150420,   83
  260,19150421,   69
  260,19150422,   52
  260,19150423,   65
  260,19150424,   77
  260,19150425,   83
  260,19150426,  116
  260,19150427,  118
  260,19150428,  127
  260,19150429,   93
  260,19150430,  100
  260,19150501,  132
  260,19150502,   90
  260,19150503,   76
  260,19150504,  118
  260,19150505,  151
  260,19150506,  154
  260,19150507,  156
  260,19150508,  124
  260,19150509,  104
  260,19150510,  123
  260,19150511,  120
  260,19150512,  106
  260,19150513,   81
  260,19150514,   80
  260,19150515,   67
  260,19150516,   80
  260,19150517,  123
  260,19150518,   96
  260,19150519,  107
  260,19150520,  130
  260,19150521,  169
  260,19150522,  194
  260,19150523,  173
  260,19150524,  166
  260,19150525,  180
  260,19150526,  177
  260,19150527,  120
  260,19150528,  101
  260,19150529,   97
  260,19150530,   88
  260,19150531,   91
  260,19150601,  124
  260,19150602,  143
  260,19150603,  150
  260,19150604,  151
  260,19150605,  146
  260,19150606,  165
  260,19150607,  186
  260,19150608,  229
  260,19150609,  192
  260,19150610,  188
  260,19150611,  151
  260,19150612,  158
  260,19150613,  152
  260,19150614,  126
  260,19150615,  151
  260,19150616,  156
  260,19150617,  127
  260,19150618,  110
  260,19150619,  106
  260,19150620,  121
  260,19150621,  144
  260,19150622,  134
  260,19150623,  141
  260,19150624,  164
  260,19150625,  177
  260,19150626,  164
  260,19150627,  158
  260,19150628,  149
  260,19150629,  155
  260,19150630,  157
  260,19150701,  152
  260,19150702,  147
  260,19150703,  183
  260,19150704,  212
  260,19150705,  185
  260,19150706,  176
  260,19150707,  183
  260,19150708,  147
  260,19150709,  151
  260,19150710,  148
  260,19150711,  148
  260,19150712,  144
  260,19150713,  150
  260,19150714,  152
  260,19150715,  140
  260,19150716,  146
  260,19150717,  151
  260,19150718,  135
  260,19150719,  150
  260,19150720,  155
  260,19150721,  152
  260,19150722,  145
  260,19150723,  154
  260,19150724,  150
  260,19150725,  138
  260,19150726,  137
  260,19150727,  145
  260,19150728,  142
  260,19150729,  144
  260,19150730,  136
  260,19150731,  145
  260,19150801,  180
  260,19150802,  178
  260,19150803,  157
  260,19150804,  155
  260,19150805,  153
  260,19150806,  169
  260,19150807,  168
  260,19150808,  160
  260,19150809,  166
  260,19150810,  177
  260,19150811,  170
  260,19150812,  166
  260,19150813,  171
  260,19150814,  162
  260,19150815,  144
  260,19150816,  143
  260,19150817,  142
  260,19150818,  149
  260,19150819,  144
  260,19150820,  144
  260,19150821,  134
  260,19150822,  135
  260,19150823,  132
  260,19150824,  156
  260,19150825,  145
  260,19150826,  154
  260,19150827,  154
  260,19150828,  159
  260,19150829,  140
  260,19150830,  114
  260,19150831,  122
  260,19150901,  118
  260,19150902,  123
  260,19150903,  111
  260,19150904,  117
  260,19150905,  126
  260,19150906,  130
  260,19150907,  134
  260,19150908,  148
  260,19150909,  147
  260,19150910,  136
  260,19150911,  138
  260,19150912,  143
  260,19150913,  158
  260,19150914,  148
  260,19150915,  141
  260,19150916,  159
  260,19150917,  167
  260,19150918,  137
  260,19150919,  112
  260,19150920,  104
  260,19150921,   96
  260,19150922,  112
  260,19150923,  140
  260,19150924,  169
  260,19150925,  146
  260,19150926,  129
  260,19150927,  116
  260,19150928,   97
  260,19150929,   70
  260,19150930,   82
  260,19151001,   87
  260,19151002,   77
  260,19151003,   77
  260,19151004,   95
  260,19151005,   90
  260,19151006,   90
  260,19151007,  100
  260,19151008,   89
  260,19151009,  102
  260,19151010,  101
  260,19151011,  110
  260,19151012,  113
  260,19151013,  119
  260,19151014,  101
  260,19151015,   99
  260,19151016,  100
  260,19151017,   67
  260,19151018,   65
  260,19151019,   75
  260,19151020,   67
  260,19151021,   71
  260,19151022,   43
  260,19151023,   59
  260,19151024,   52
  260,19151025,   44
  260,19151026,   31
  260,19151027,   32
  260,19151028,   50
  260,19151029,   51
  260,19151030,   40
  260,19151031,   56
  260,19151101,   57
  260,19151102,   42
  260,19151103,   55
  260,19151104,   52
  260,19151105,   47
  260,19151106,   38
  260,19151107,   32
  260,19151108,   72
  260,19151109,   85
  260,19151110,   60
  260,19151111,   62
  260,19151112,   95
  260,19151113,   72
  260,19151114,   21
  260,19151115,   18
  260,19151116,   18
  260,19151117,   24
  260,19151118,    9
  260,19151119,   15
  260,19151120,    1
  260,19151121,   -2
  260,19151122,  -19
  260,19151123,   12
  260,19151124,   37
  260,19151125,   28
  260,19151126,  -11
  260,19151127,  -33
  260,19151128,  -63
  260,19151129,   -7
  260,19151130,   60
  260,19151201,   68
  260,19151202,   67
  260,19151203,   42
  260,19151204,   95
  260,19151205,   65
  260,19151206,   98
  260,19151207,   83
  260,19151208,   73
  260,19151209,   26
  260,19151210,  110
  260,19151211,   82
  260,19151212,   34
  260,19151213,   17
  260,19151214,   26
  260,19151215,   21
  260,19151216,   20
  260,19151217,   28
  260,19151218,   34
  260,19151219,   24
  260,19151220,   21
  260,19151221,  -13
  260,19151222,   -9
  260,19151223,   52
  260,19151224,   71
  260,19151225,   77
  260,19151226,   67
  260,19151227,   81
  260,19151228,   73
  260,19151229,   50
  260,19151230,   61
  260,19151231,   56
  260,19160101,   90
  260,19160102,   92
  260,19160103,   95
  260,19160104,   82
  260,19160105,   74
  260,19160106,   83
  260,19160107,   87
  260,19160108,   55
  260,19160109,   37
  260,19160110,   83
  260,19160111,   63
  260,19160112,   32
  260,19160113,   49
  260,19160114,   31
  260,19160115,   67
  260,19160116,   67
  260,19160117,   60
  260,19160118,   80
  260,19160119,   80
  260,19160120,   74
  260,19160121,   77
  260,19160122,   90
  260,19160123,   35
  260,19160124,   39
  260,19160125,   41
  260,19160126,   62
  260,19160127,   63
  260,19160128,   48
  260,19160129,   36
  260,19160130,   -1
  260,19160131,   -5
  260,19160201,  -18
  260,19160202,    9
  260,19160203,   47
  260,19160204,   72
  260,19160205,   65
  260,19160206,   56
  260,19160207,   51
  260,19160208,   31
  260,19160209,    9
  260,19160210,   21
  260,19160211,   23
  260,19160212,   10
  260,19160213,   34
  260,19160214,   67
  260,19160215,   20
  260,19160216,   75
  260,19160217,   46
  260,19160218,   45
  260,19160219,   49
  260,19160220,    9
  260,19160221,   -2
  260,19160222,    9
  260,19160223,  -13
  260,19160224,  -29
  260,19160225,  -11
  260,19160226,    1
  260,19160227,   18
  260,19160228,   33
  260,19160229,   79
  260,19160301,   56
  260,19160302,   37
  260,19160303,   31
  260,19160304,   23
  260,19160305,   17
  260,19160306,   12
  260,19160307,   11
  260,19160308,    7
  260,19160309,   -5
  260,19160310,    9
  260,19160311,   27
  260,19160312,   34
  260,19160313,   51
  260,19160314,   48
  260,19160315,   55
  260,19160316,   93
  260,19160317,  106
  260,19160318,  112
  260,19160319,  124
  260,19160320,  125
  260,19160321,   61
  260,19160322,   21
  260,19160323,   -1
  260,19160324,   -2
  260,19160325,   28
  260,19160326,   37
  260,19160327,   49
  260,19160328,   78
  260,19160329,   33
  260,19160330,   42
  260,19160331,   58
  260,19160401,   68
  260,19160402,  101
  260,19160403,  111
  260,19160404,   73
  260,19160405,   71
